#Cas(sec) 	#srazky(mm)	#Vypary(mm)
13471200	0	-0.1178016900
13474800	0	-0.1178016900
13478400	0	-0.1404321600
13482000	0.1	-0.1404321600
13485600	0.1	-0.1404321600
13489200	0.1	-0.1404321600
13492800	0	-0.1404321600
13496400	0	-0.1404321600
13500000	0	-0.1404321600
13503600	0	-0.1404321600
13507200	0	-0.1404321600
13510800	0	-0.1404321600
13514400	0	-0.1404321600
13518000	0	-0.1404321600
13521600	0	-0.1404321600
13525200	0	-0.1404321600
13528800	0.1	-0.1404321600
13532400	1.2	-0.1404321600
13536000	0	-0.1404321600
13539600	2.1	-0.1404321600
13543200	4.1	-0.1404321600
13546800	1.2	-0.1404321600
13550400	1.8	-0.1404321600
13554000	0.6	-0.1404321600
13557600	0	-0.1404321600
13561200	0	-0.1404321600
13564800	0	-0.1107550400
13568400	0	-0.1107550400
13572000	0	-0.1107550400
13575600	0	-0.1107550400
13579200	0	-0.1107550400
13582800	0	-0.1107550400
13586400	0	-0.1107550400
13590000	0	-0.1107550400
13593600	0	-0.1107550400
13597200	0	-0.1107550400
13600800	0	-0.1107550400
13604400	0	-0.1107550400
13608000	0.1	-0.1107550400
13611600	0	-0.1107550400
13615200	0	-0.1107550400
13618800	0.2	-0.1107550400
13622400	0.1	-0.1107550400
13626000	0	-0.1107550400
13629600	0	-0.1107550400
13633200	0	-0.1107550400
13636800	0	-0.1107550400
13640400	0	-0.1107550400
13644000	0	-0.1107550400
13647600	0	-0.1107550400
13651200	0	-0.1169402100
13654800	0	-0.1169402100
13658400	0	-0.1169402100
13662000	0	-0.1169402100
13665600	0	-0.1169402100
13669200	0	-0.1169402100
13672800	0	-0.1169402100
13676400	0	-0.1169402100
13680000	0	-0.1169402100
13683600	0	-0.1169402100
13687200	0	-0.1169402100
13690800	0	-0.1169402100
13694400	0	-0.1169402100
13698000	0	-0.1169402100
13701600	0	-0.1169402100
13705200	0	-0.1169402100
13708800	0	-0.1169402100
13712400	0	-0.1169402100
13716000	0	-0.1169402100
13719600	0	-0.1169402100
13723200	0	-0.1169402100
13726800	0	-0.1169402100
13730400	0	-0.1169402100
13734000	0	-0.1169402100
13737600	0	-0.1340547500
13741200	0	-0.1340547500
13744800	0	-0.1340547500
13748400	0	-0.1340547500
13752000	0	-0.1340547500
13755600	0	-0.1340547500
13759200	0	-0.1340547500
13762800	0	-0.1340547500
13766400	0	-0.1340547500
13770000	0	-0.1340547500
13773600	0	-0.1340547500
13777200	0	-0.1340547500
13780800	0	-0.1340547500
13784400	0	-0.1340547500
13788000	0	-0.1340547500
13791600	0	-0.1340547500
13795200	0	-0.1340547500
13798800	0	-0.1340547500
13802400	0	-0.1340547500
13806000	0	-0.1340547500
13809600	0	-0.1340547500
13813200	0	-0.1340547500
13816800	1.3	-0.1340547500
13820400	1.8	-0.1340547500
13824000	0	-0.1336526800
13827600	0	-0.1336526800
13831200	0	-0.1336526800
13834800	0.1	-0.1336526800
13838400	0	-0.1336526800
13842000	0	-0.1336526800
13845600	0	-0.1336526800
13849200	0	-0.1336526800
13852800	0	-0.1336526800
13856400	0	-0.1336526800
13860000	0	-0.1336526800
13863600	0	-0.1336526800
13867200	0	-0.1336526800
13870800	0	-0.1336526800
13874400	0	-0.1336526800
13878000	0	-0.1336526800
13881600	0	-0.1336526800
13885200	0	-0.1336526800
13888800	0	-0.1336526800
13892400	0	-0.1336526800
13896000	0	-0.1336526800
13899600	0	-0.1336526800
13903200	0	-0.1336526800
13906800	0	-0.1336526800
13910400	0	-0.1340311000
13914000	0	-0.1340311000
13917600	0	-0.1340311000
13921200	0	-0.1340311000
13924800	0	-0.1340311000
13928400	0	-0.1340311000
13932000	0	-0.1340311000
13935600	0	-0.1340311000
13939200	0	-0.1340311000
13942800	0	-0.1340311000
13946400	0	-0.1340311000
13950000	0	-0.1340311000
13953600	0	-0.1340311000
13957200	0	-0.1340311000
13960800	0	-0.1340311000
13964400	0	-0.1340311000
13968000	0	-0.1340311000
13971600	0	-0.1340311000
13975200	0	-0.1340311000
13978800	0	-0.1340311000
13982400	0	-0.1340311000
13986000	0	-0.1340311000
13989600	0	-0.1340311000
13993200	0	-0.1340311000
13996800	0	-0.1564411100
14000400	0	-0.1564411100
14004000	0	-0.1564411100
14007600	0	-0.1564411100
14011200	0	-0.1564411100
14014800	0	-0.1564411100
14018400	0	-0.1564411100
14022000	0	-0.1564411100
14025600	0	-0.1564411100
14029200	0	-0.1564411100
14032800	0	-0.1564411100
14036400	0	-0.1564411100
14040000	0.1	-0.1564411100
14043600	0	-0.1564411100
14047200	0	-0.1564411100
14050800	0	-0.1564411100
14054400	0	-0.1564411100
14058000	0	-0.1564411100
14061600	0	-0.1564411100
14065200	0	-0.1564411100
14068800	0	-0.1564411100
14072400	0	-0.1564411100
14076000	0	-0.1564411100
14079600	0	-0.1564411100
14083200	0	-0.1263133700
14086800	0	-0.1263133700
14090400	0	-0.1263133700
14094000	0	-0.1263133700
14097600	0	-0.1263133700
14101200	0	-0.1263133700
14104800	0	-0.1263133700
14108400	0	-0.1263133700
14112000	0	-0.1263133700
14115600	0	-0.1263133700
14119200	0	-0.1263133700
14122800	0	-0.1263133700
14126400	0	-0.1263133700
14130000	0	-0.1263133700
14133600	0	-0.1263133700
14137200	0	-0.1263133700
14140800	0	-0.1263133700
14144400	0	-0.1263133700
14148000	0	-0.1263133700
14151600	0	-0.1263133700
14155200	0	-0.1263133700
14158800	0	-0.1263133700
14162400	0	-0.1263133700
14166000	0	-0.1263133700
14169600	0	-0.1243613000
14173200	0	-0.1243613000
14176800	0	-0.1243613000
14180400	0	-0.1243613000
14184000	0	-0.1243613000
14187600	0	-0.1243613000
14191200	0	-0.1243613000
14194800	0	-0.1243613000
14198400	0	-0.1243613000
14202000	0	-0.1243613000
14205600	0	-0.1243613000
14209200	0	-0.1243613000
14212800	0	-0.1243613000
14216400	0	-0.1243613000
14220000	0	-0.1243613000
14223600	0	-0.1243613000
14227200	0	-0.1243613000
14230800	0	-0.1243613000
14234400	0	-0.1243613000
14238000	0	-0.1243613000
14241600	0	-0.1243613000
14245200	0	-0.1243613000
14248800	0	-0.1243613000
14252400	0	-0.1243613000
14256000	0	-0.1337363400
14259600	0	-0.1337363400
14263200	0	-0.1337363400
14266800	0	-0.1337363400
14270400	0	-0.1337363400
14274000	0	-0.1337363400
14277600	0	-0.1337363400
14281200	0	-0.1337363400
14284800	0	-0.1337363400
14288400	0	-0.1337363400
14292000	0	-0.1337363400
14295600	0	-0.1337363400
14299200	0	-0.1337363400
14302800	0	-0.1337363400
14306400	0	-0.1337363400
14310000	0	-0.1337363400
14313600	0	-0.1337363400
14317200	0	-0.1337363400
14320800	0	-0.1337363400
14324400	0	-0.1337363400
14328000	0	-0.1337363400
14331600	0	-0.1337363400
14335200	0	-0.1337363400
14338800	0.1	-0.1337363400
14342400	0.2	-0.1398188100
14346000	5.4	-0.1398188100
14349600	0	-0.1398188100
14353200	0.3	-0.1398188100
14356800	0.4	-0.1398188100
14360400	0	-0.1398188100
14364000	0	-0.1398188100
14367600	0	-0.1398188100
14371200	0	-0.1398188100
14374800	0	-0.1398188100
14378400	0	-0.1398188100
14382000	0	-0.1398188100
14385600	0	-0.1398188100
14389200	0	-0.1398188100
14392800	0	-0.1398188100
14396400	0	-0.1398188100
14400000	0	-0.1398188100
14403600	0	-0.1398188100
14407200	0	-0.1398188100
14410800	0	-0.1398188100
14414400	0.1	-0.1398188100
14418000	0.5	-0.1398188100
14421600	0	-0.1398188100
14425200	0	-0.1398188100
14428800	0	-0.1218605000
14432400	0	-0.1218605000
14436000	0	-0.1218605000
14439600	0	-0.1218605000
14443200	0	-0.1218605000
14446800	0	-0.1218605000
14450400	0	-0.1218605000
14454000	0	-0.1218605000
14457600	0	-0.1218605000
14461200	0	-0.1218605000
14464800	0	-0.1218605000
14468400	0	-0.1218605000
14472000	0	-0.1218605000
14475600	0	-0.1218605000
14479200	0	-0.1218605000
14482800	0	-0.1218605000
14486400	0	-0.1218605000
14490000	0	-0.1218605000
14493600	0	-0.1218605000
14497200	0	-0.1218605000
14500800	0	-0.1218605000
14504400	0	-0.1218605000
14508000	0	-0.1218605000
14511600	0	-0.1218605000
14515200	0	-0.1354417200
14518800	0	-0.1354417200
14522400	0	-0.1354417200
14526000	0	-0.1354417200
14529600	0	-0.1354417200
14533200	0	-0.1354417200
14536800	0	-0.1354417200
14540400	0	-0.1354417200
14544000	0	-0.1354417200
14547600	0	-0.1354417200
14551200	0	-0.1354417200
14554800	0	-0.1354417200
14558400	0	-0.1354417200
14562000	0	-0.1354417200
14565600	0	-0.1354417200
14569200	0	-0.1354417200
14572800	0	-0.1354417200
14576400	0	-0.1354417200
14580000	0	-0.1354417200
14583600	0	-0.1354417200
14587200	0	-0.1354417200
14590800	0	-0.1354417200
14594400	0	-0.1354417200
14598000	0	-0.1354417200
14601600	0	-0.1423541400
14605200	0	-0.1423541400
14608800	0	-0.1423541400
14612400	0	-0.1423541400
14616000	0	-0.1423541400
14619600	0	-0.1423541400
14623200	0	-0.1423541400
14626800	0	-0.1423541400
14630400	0	-0.1423541400
14634000	0	-0.1423541400
14637600	0	-0.1423541400
14641200	0	-0.1423541400
14644800	0	-0.1423541400
14648400	0	-0.1423541400
14652000	0	-0.1423541400
14655600	0	-0.1423541400
14659200	0	-0.1423541400
14662800	0	-0.1423541400
14666400	0	-0.1423541400
14670000	0	-0.1423541400
14673600	0	-0.1423541400
14677200	0	-0.1423541400
14680800	0	-0.1423541400
14684400	0	-0.1423541400
14688000	0	-0.1610085100
14691600	0	-0.1610085100
14695200	0	-0.1610085100
14698800	0	-0.1610085100
14702400	0	-0.1610085100
14706000	0	-0.1610085100
14709600	0	-0.1610085100
14713200	0	-0.1610085100
14716800	0	-0.1610085100
14720400	0	-0.1610085100
14724000	0	-0.1610085100
14727600	0	-0.1610085100
14731200	0	-0.1610085100
14734800	0	-0.1610085100
14738400	0	-0.1610085100
14742000	0	-0.1610085100
14745600	0	-0.1610085100
14749200	0	-0.1610085100
14752800	0	-0.1610085100
14756400	0	-0.1610085100
14760000	0	-0.1610085100
14763600	0	-0.1610085100
14767200	0	-0.1610085100
14770800	0	-0.1610085100
14774400	0	-0.1575987200
14778000	0	-0.1575987200
14781600	0	-0.1575987200
14785200	0	-0.1575987200
14788800	0	-0.1575987200
14792400	0	-0.1575987200
14796000	0	-0.1575987200
14799600	0	-0.1575987200
14803200	0	-0.1575987200
14806800	0	-0.1575987200
14810400	0	-0.1575987200
14814000	0	-0.1575987200
14817600	0	-0.1575987200
14821200	0	-0.1575987200
14824800	0	-0.1575987200
14828400	0	-0.1575987200
14832000	0	-0.1575987200
14835600	0	-0.1575987200
14839200	0	-0.1575987200
14842800	0	-0.1575987200
14846400	0	-0.1575987200
14850000	0	-0.1575987200
14853600	0	-0.1575987200
14857200	0	-0.1575987200
14860800	0	-0.1568011700
14864400	0	-0.1568011700
14868000	0	-0.1568011700
14871600	0	-0.1568011700
14875200	0	-0.1568011700
14878800	0	-0.1568011700
14882400	0	-0.1568011700
14886000	0	-0.1568011700
14889600	0	-0.1568011700
14893200	0	-0.1568011700
14896800	0	-0.1568011700
14900400	0	-0.1568011700
14904000	0	-0.1568011700
14907600	0	-0.1568011700
14911200	0	-0.1568011700
14914800	0	-0.1568011700
14918400	0	-0.1568011700
14922000	0	-0.1568011700
14925600	0	-0.1568011700
14929200	0	-0.1568011700
14932800	4	-0.1568011700
14936400	1.4	-0.1568011700
14940000	0.8	-0.1568011700
14943600	0	-0.1568011700
14947200	12.3	-0.1481161800
14950800	1.4	-0.1481161800
14954400	6.5	-0.1481161800
14958000	0	-0.1481161800
14961600	0	-0.1481161800
14965200	0	-0.1481161800
14968800	0	-0.1481161800
14972400	0	-0.1481161800
14976000	0	-0.1481161800
14979600	0	-0.1481161800
14983200	0	-0.1481161800
14986800	0	-0.1481161800
14990400	0	-0.1481161800
14994000	0	-0.1481161800
14997600	0	-0.1481161800
15001200	0	-0.1481161800
15004800	0	-0.1481161800
15008400	0	-0.1481161800
15012000	0	-0.1481161800
15015600	0	-0.1481161800
15019200	0	-0.1481161800
15022800	0	-0.1481161800
15026400	0	-0.1481161800
15030000	0	-0.1481161800
15033600	0	-0.1527168100
15037200	0	-0.1527168100
15040800	0	-0.1527168100
15044400	0	-0.1527168100
15048000	0	-0.1527168100
15051600	0	-0.1527168100
15055200	0	-0.1527168100
15058800	0	-0.1527168100
15062400	0	-0.1527168100
15066000	0	-0.1527168100
15069600	0	-0.1527168100
15073200	0	-0.1527168100
15076800	0	-0.1527168100
15080400	0	-0.1527168100
15084000	0	-0.1527168100
15087600	0	-0.1527168100
15091200	0	-0.1527168100
15094800	0	-0.1527168100
15098400	0	-0.1527168100
15102000	0	-0.1527168100
15105600	0	-0.1527168100
15109200	0	-0.1527168100
15112800	0	-0.1527168100
15116400	0	-0.1527168100
15120000	0	-0.1436903300
15123600	0	-0.1436903300
15127200	0	-0.1436903300
15130800	0	-0.1436903300
15134400	0	-0.1436903300
15138000	0	-0.1436903300
15141600	0	-0.1436903300
15145200	0	-0.1436903300
15148800	0	-0.1436903300
15152400	0	-0.1436903300
15156000	0	-0.1436903300
15159600	0	-0.1436903300
15163200	0	-0.1436903300
15166800	0	-0.1436903300
15170400	0	-0.1436903300
15174000	0	-0.1436903300
15177600	0	-0.1436903300
15181200	0	-0.1436903300
15184800	0	-0.1436903300
15188400	0	-0.1436903300
15192000	0	-0.1436903300
15195600	0	-0.1436903300
15199200	0	-0.1436903300
15202800	0	-0.1436903300
15206400	0	-0.1521419400
15210000	0	-0.1521419400
15213600	0	-0.1521419400
15217200	0	-0.1521419400
15220800	0	-0.1521419400
15224400	0	-0.1521419400
15228000	0	-0.1521419400
15231600	0	-0.1521419400
15235200	0	-0.1521419400
15238800	0	-0.1521419400
15242400	0	-0.1521419400
15246000	0	-0.1521419400
15249600	0	-0.1521419400
15253200	0	-0.1521419400
15256800	0	-0.1521419400
15260400	0	-0.1521419400
15264000	0	-0.1521419400
15267600	0	-0.1521419400
15271200	0	-0.1521419400
15274800	0	-0.1521419400
15278400	0	-0.1521419400
15282000	0	-0.1521419400
15285600	0	-0.1521419400
15289200	0	-0.1521419400
15292800	0	-0.1334019900
15296400	0	-0.1334019900
15300000	0	-0.1334019900
15303600	0	-0.1334019900
15307200	0	-0.1334019900
15310800	0	-0.1334019900
15314400	0	-0.1334019900
15318000	0	-0.1334019900
15321600	0	-0.1334019900
15325200	0	-0.1334019900
15328800	0	-0.1334019900
15332400	0	-0.1334019900
15336000	0	-0.1334019900
15339600	0	-0.1334019900
15343200	0	-0.1334019900
15346800	0	-0.1334019900
15350400	0	-0.1334019900
15354000	0	-0.1334019900
15357600	0	-0.1334019900
15361200	0	-0.1334019900
15364800	0	-0.1334019900
15368400	0	-0.1334019900
15372000	0	-0.1334019900
15375600	0	-0.1334019900
15379200	0	-0.1541252400
15382800	0	-0.1541252400
15386400	0	-0.1541252400
15390000	0	-0.1541252400
15393600	0	-0.1541252400
15397200	0	-0.1541252400
15400800	0	-0.1541252400
15404400	0	-0.1541252400
15408000	0	-0.1541252400
15411600	0	-0.1541252400
15415200	0	-0.1541252400
15418800	0	-0.1541252400
15422400	0	-0.1541252400
15426000	14.5	-0.1541252400
15429600	5.5	-0.1541252400
15433200	2.9	-0.1541252400
15436800	0	-0.1541252400
15440400	0	-0.1541252400
15444000	0	-0.1541252400
15447600	0	-0.1541252400
15451200	0	-0.1541252400
15454800	0	-0.1541252400
15458400	0	-0.1541252400
15462000	0	-0.1541252400
15465600	0	-0.1341905200
15469200	1	-0.1341905200
15472800	2.5	-0.1341905200
15476400	0	-0.1341905200
15480000	0	-0.1341905200
15483600	0	-0.1341905200
15487200	0	-0.1341905200
15490800	1.3	-0.1341905200
15494400	4.6	-0.1341905200
15498000	0.7	-0.1341905200
15501600	7.2	-0.1341905200
15505200	5.5	-0.1341905200
15508800	1.5	-0.1341905200
15512400	0.8	-0.1341905200
15516000	1.7	-0.1341905200
15519600	0.5	-0.1341905200
15523200	0.1	-0.1341905200
15526800	0	-0.1341905200
15530400	0	-0.1341905200
15534000	0	-0.1341905200
15537600	0	-0.1341905200
15541200	0	-0.1341905200
15544800	0	-0.1341905200
15548400	0	-0.1341905200
15552000	0	-0.1399967800
15555600	0	-0.1399967800
15559200	0	-0.1399967800
15562800	0	-0.1399967800
15566400	0	-0.1399967800
15570000	0	-0.1399967800
15573600	0	-0.1399967800
15577200	0	-0.1399967800
15580800	0	-0.1399967800
15584400	0	-0.1399967800
15588000	0	-0.1399967800
15591600	0	-0.1399967800
15595200	0	-0.1399967800
15598800	0	-0.1399967800
15602400	1.4	-0.1399967800
15606000	0	-0.1399967800
15609600	0	-0.1399967800
15613200	0	-0.1399967800
15616800	0	-0.1399967800
15620400	0	-0.1399967800
15624000	0	-0.1399967800
15627600	0	-0.1399967800
15631200	0	-0.1399967800
15634800	0	-0.1399967800
15638400	0	-0.1222357900
15642000	0	-0.1222357900
15645600	0	-0.1222357900
15649200	0	-0.1222357900
15652800	0	-0.1222357900
15656400	0	-0.1222357900
15660000	0	-0.1222357900
15663600	0	-0.1222357900
15667200	0	-0.1222357900
15670800	0	-0.1222357900
15674400	0	-0.1222357900
15678000	0	-0.1222357900
15681600	0.1	-0.1222357900
15685200	2.2	-0.1222357900
15688800	0	-0.1222357900
15692400	0	-0.1222357900
15696000	0	-0.1222357900
15699600	0	-0.1222357900
15703200	0	-0.1222357900
15706800	0	-0.1222357900
15710400	0	-0.1222357900
15714000	0.1	-0.1222357900
15717600	0	-0.1222357900
15721200	0	-0.1222357900
15724800	0.1	-0.1352669700
15728400	1.2	-0.1352669700
15732000	0.3	-0.1352669700
15735600	0	-0.1352669700
15739200	0.1	-0.1352669700
15742800	0	-0.1352669700
15746400	0	-0.1352669700
15750000	0	-0.1352669700
15753600	0	-0.1352669700
15757200	0	-0.1352669700
15760800	0	-0.1352669700
15764400	0	-0.1352669700
15768000	0	-0.1352669700
15771600	0	-0.1352669700
15775200	0	-0.1352669700
15778800	0	-0.1352669700
15782400	0	-0.1352669700
15786000	0	-0.1352669700
15789600	0	-0.1352669700
15793200	0	-0.1352669700
15796800	0	-0.1352669700
15800400	0	-0.1352669700
15804000	0	-0.1352669700
15807600	0.2	-0.1352669700
15811200	0.1	-0.1305466700
15814800	0	-0.1305466700
15818400	0	-0.1305466700
15822000	0	-0.1305466700
15825600	0	-0.1305466700
15829200	0	-0.1305466700
15832800	0	-0.1305466700
15836400	0	-0.1305466700
15840000	0	-0.1305466700
15843600	0	-0.1305466700
15847200	0	-0.1305466700
15850800	0	-0.1305466700
15854400	0	-0.1305466700
15858000	0	-0.1305466700
15861600	0	-0.1305466700
15865200	0	-0.1305466700
15868800	0	-0.1305466700
15872400	0	-0.1305466700
15876000	0	-0.1305466700
15879600	0	-0.1305466700
15883200	0	-0.1305466700
15886800	0	-0.1305466700
15890400	0	-0.1305466700
15894000	0	-0.1305466700
15897600	0	-0.1346233400
15901200	0	-0.1346233400
15904800	0	-0.1346233400
15908400	0.5	-0.1346233400
15912000	0	-0.1346233400
15915600	0	-0.1346233400
15919200	0	-0.1346233400
15922800	0	-0.1346233400
15926400	0	-0.1346233400
15930000	0	-0.1346233400
15933600	0	-0.1346233400
15937200	0	-0.1346233400
15940800	0	-0.1346233400
15944400	0	-0.1346233400
15948000	0	-0.1346233400
15951600	0	-0.1346233400
15955200	0	-0.1346233400
15958800	0	-0.1346233400
15962400	0	-0.1346233400
15966000	0	-0.1346233400
15969600	0	-0.1346233400
15973200	0	-0.1346233400
15976800	0	-0.1346233400
15980400	0	-0.1346233400
15984000	0	-0.1398794700
15987600	0	-0.1398794700
15991200	0	-0.1398794700
15994800	0	-0.1398794700
15998400	0	-0.1398794700
16002000	0	-0.1398794700
16005600	0	-0.1398794700
16009200	0	-0.1398794700
16012800	0	-0.1398794700
16016400	0	-0.1398794700
16020000	0	-0.1398794700
16023600	0	-0.1398794700
16027200	0	-0.1398794700
16030800	0	-0.1398794700
16034400	0.1	-0.1398794700
16038000	0	-0.1398794700
16041600	0	-0.1398794700
16045200	0	-0.1398794700
16048800	0	-0.1398794700
16052400	0	-0.1398794700
16056000	0	-0.1398794700
16059600	0.1	-0.1398794700
16063200	0	-0.1398794700
16066800	0	-0.1398794700
16070400	0.3	-0.1437973600
16074000	1	-0.1437973600
16077600	0	-0.1437973600
16081200	0	-0.1437973600
16084800	0	-0.1437973600
16088400	0	-0.1437973600
16092000	0	-0.1437973600
16095600	0	-0.1437973600
16099200	0	-0.1437973600
16102800	0	-0.1437973600
16106400	0	-0.1437973600
16110000	0	-0.1437973600
16113600	0	-0.1437973600
